,Car Id,Scraped Date,Brand,Model,Condition,Year,Transmission,Fuel,Colour,Location,Mileage,Engine Type,Price
800,https://www.cars45.com/jEY4wdZJzYKrLOLHsMdtEV5Fq6b8kSw,2024-06-18,Toyota,Corolla,Local Used,2003,Automatic,Petrol,Blue,Lagos State,482800 km,V4,"3,832,500"
801,https://www.cars45.com/jEY4wdZpHRBHy52xRhVIqNEqePzDvH2,2024-06-18,Nissan,Sentra,Local Used,2015,Automatic,Petrol,Black,Lagos State,166864 km,V4,"4,200,000"
802,https://www.cars45.com/jEY4wdZrl5YNNPWtNBgnoWSedGkzR0g,2024-06-18,Lexus,GX,Local Used,2015,Automatic,Petrol,Black,Lagos State,66639 km,V8,"31,500,000"
803,https://www.cars45.com/jEY4wdZZPzxkW1ixmZhYtrEqv9H6YhD,2024-06-18,Toyota,Camry,Local Used,2004,Automatic,Petrol,Green,Abuja (FCT),235301 km,V4,"2,730,000"
804,https://www.cars45.com/jEY4wdZS6SEqeKBeRkJFOogKVBoNDjh,2024-06-18,Ford,Edge,Local Used,2007,Automatic,Petrol,Red,Akwa Ibom State,198085 km,V6,"2,940,000"
805,https://www.cars45.com/jEY4wdZKRF6N1NoRR9qyRo04Isz4ZlU,2024-06-18,Lexus,GX,Local Used,2003,Automatic,Petrol,Black,Lagos State,252075 km,V8,"6,300,000"
806,https://www.cars45.com/jEY4wdZF0RlgaNNJ9qXqZHB1WEBjHGz,2024-06-18,Kia,Sportage,Local Used,2008,Automatic,Petrol,Silver,Abuja (FCT),249565 km,V4,"5,355,000"
807,https://www.cars45.com/jlCs49PF6sbMvOeW2dk8OX8Nl6rkXB,2024-06-18,Ford,F-150,Foreign Used,2008,Automatic,Petrol,Black,Lagos State,350772 km,V8,"5,806,500"
808,https://www.cars45.com/jEY4wdZngyseiK05Qgn5Ak3jPms7fvg,2024-06-18,Toyota,Highlander,Local Used,2008,Automatic,Petrol,Black,Lagos State,157698 km,V6,"8,400,000"
809,https://www.cars45.com/jEY4wdZKZrfvwpWWCn5xudUXKmLCTd2,2024-06-18,Toyota,Camry,Local Used,2004,Automatic,Petrol,Silver,Lagos State,273129 km,V4,"3,536,000"
810,https://www.cars45.com/jEY4wdZblOK7S6Vcpgzs8BdiCay77gA,2024-06-18,Ford,Galaxy,Local Used,2000,Automatic,Petrol,Silver,Lagos State,234154 km,V4,"2,520,000"
811,https://www.cars45.com/jEY4wdZdJ7D5UMPCKNQItnWhIUsT4hY,2024-06-18,Land,Rover,Local Used,2013,Automatic,Petrol,Black,Lagos State,129221 km,V8,"14,175,000"
812,https://www.cars45.com/jEY4wdZcN6La2lNMJYfqdsSTGYI9Ttg,2024-06-18,Honda,Accord,Local Used,2004,Automatic,Petrol,Silver,Ondo State,336794 km,V4,"2,288,000"
813,https://www.cars45.com/jEY4wdZLOaf5OKJH6rku9F7b6jAYH9R,2024-06-18,Honda,Accord,Nigerian Used,2006,Automatic,Petrol,Gray,Abuja (FCT),449952 km,V4,"2,912,000"
814,https://www.cars45.com/jEY4wdZyJVdbUKi5isVbKGAaWHoe86r,2024-06-18,Mercedes-Benz,M,Local Used,2008,Automatic,Petrol,Black,Lagos State,220840 km,V6,"6,300,000"
815,https://www.cars45.com/jEY4wdZKWraS0TCmDga5kemrqcXu7di,2024-06-18,Chevrolet,Avalanche,Local Used,2003,Automatic,Petrol,Black,Abuja (FCT),0 km,V8,"6,090,000"
816,https://www.cars45.com/jEY4wdZ9s45bYSQ1jie1dX8nTDW0jAi,2024-06-18,Toyota,Camry,Local Used,2009,Automatic,Petrol,Silver,Oyo State,125699 km,V4,"5,928,000"
817,https://www.cars45.com/jEY4wdZ9qIfIzijD7TPQBXjU3HKviEq,2024-06-18,Toyota,Corolla,Local Used,2007,Automatic,Petrol,Gold,Oyo State,299999 km,V4,"4,410,000"
818,https://www.cars45.com/jEY4wdZa6Piq5rgNFTUC3PaXtaQLG7o,2024-06-18,Ford,Explorer,Local Used,2014,Automatic,Petrol,Black,Akwa Ibom State,27144 km,V6,"11,440,000"
819,https://www.cars45.com/jEY4wdZfJRFLHHRxvqeOUD2EEYbhx2U,2024-06-18,Mazda,Tribute,Local Used,2005,Automatic,Petrol,Black,Oyo State,365854 km,V6,"2,625,000"
820,https://www.cars45.com/jEY4wdZTIembl6jsE7SAanCXX7PQ8AJ,2024-06-18,Toyota,Corolla,Local Used,2003,Automatic,Petrol,Silver,Abuja (FCT),404615 km,V4,"4,160,000"
821,https://www.cars45.com/jEY4wdZk5PuPghKsCn87TYoWtOE5g0f,2024-06-18,Ford,F-150,Foreign Used,2011,Automatic,Petrol,Black,Abuja (FCT),325071 km,V6,"20,592,000"
822,https://www.cars45.com/jEY4wdZubb9DkISdOfmiKYp9QApddT4,2024-06-18,Mercedes-Benz,E350,Nigerian Used,2005,Automatic,Petrol,Black,Akwa Ibom State,4313 km,V6,"2,625,000"
823,https://www.cars45.com/jEY4wdZfTiHHfBnSFFJTwLDqiBzPeEk,2024-06-18,Ford,Edge,Local Used,2007,Automatic,Petrol,White,Abuja (FCT),351388 km,V6,"3,223,500"
824,https://www.cars45.com/jEY4wdZu0h2ixZxrxBfIkaRygPIBaiu,2024-06-18,Kia,Rio,Local Used,2009,Automatic,Petrol,Beige,Abuja (FCT),202563 km,V4,"1,785,000"
825,https://www.cars45.com/jEY4wdZBvSlAPy39Hg9V6kTBp299uoP,2024-06-18,Honda,Pilot,Local Used,2007,Automatic,Petrol,Gold,Oyo State,277537 km,V6,"4,160,000"
826,https://www.cars45.com/jEY4wdZCjVbWtHWBJUmkiX8hWpltiW7,2024-06-18,Kia,Picanto,Local Used,2010,Manual,Petrol,Blue,Abuja (FCT),0 km,V4,"2,625,000"
827,https://www.cars45.com/jEY4wdZTmdbYh7jBjFbTIdNBOF7pzOh,2024-06-18,Nissan,Pathfinder,Local Used,2005,Automatic,Petrol,Black,Rivers State,60730 km,V8,"3,034,000"
828,https://www.cars45.com/jEY4wdZWDVfZaaTIBYAyyzkjMw863C8,2024-06-18,Lexus,RX,Local Used,2010,Automatic,Petrol,Black,Imo State,174858 km,V6,"14,175,000"
829,https://www.cars45.com/jEY4wdZZvP9dHDIBRDOe5sQlqMvNMWW,2024-06-18,Toyota,Corolla,Local Used,2010,Automatic,Petrol,Black,Delta State,53507 km,V4,"5,775,000"
830,https://www.cars45.com/jEY4wdZQfuRTAgfxNLM40oPO4iPYUIO,2024-06-18,Chevrolet,Camaro,Local Used,2016,Automatic,Petrol,Red,Lagos State,26888 km,V8,"19,425,000"
831,https://www.cars45.com/jEY4wdZy2tpphDCX0akvuPFOs9lZGeh,2024-06-18,Toyota,Avalon,Nigerian Used,2004,Automatic,Petrol,Gray,Rivers State,208728 km,V6,"1,890,000"
832,https://www.cars45.com/jEY4wdZo5g5Jhre4F0Y8gl0QPEx0jfi,2024-06-18,Toyota,Camry,Local Used,2003,Automatic,Petrol,Green,Lagos State,526521 km,V4,"3,360,000"
833,https://www.cars45.com/jEY4wdZB2pdkjAClG3xwTqTfLZ9zHeQ,2024-06-18,Mercedes-Benz,S-Class,Local Used,2008,Automatic,Petrol,White,Lagos State,536 km,V6,"5,775,000"
834,https://www.cars45.com/jEY4wdZKZHbARHssz6rjz3ezVjL9pMR,2024-06-18,Hyundai,Tucson,Foreign Used,2018,Automatic,Petrol,Silver,Abuja (FCT),133090 km,V4,"25,200,000"
835,https://www.cars45.com/jEY4wdZjRviL8QXFuQoU6zaT6DjnbT3,2024-06-18,Toyota,Yaris,Nigerian Used,2017,CVT,Petrol,Blue,Rivers State,159630 km,V4,"11,000,000"
836,https://www.cars45.com/jEY4wdZFe6XiR3gEQAzzw6YahHhl0Wp,2024-06-18,Toyota,Sienna,Local Used,2007,Automatic,Petrol,Gold,Lagos State,216445 km,V6,"4,725,000"
837,https://www.cars45.com/jEY4wdZHyZrE9s4MwZk3vxUvJHU1s6h,2024-06-18,Toyota,Sienna,Local Used,1998,Automatic,Petrol,Green,Lagos State,147868 km,V6,"3,045,000"
838,https://www.cars45.com/jEY4wdZy3w5entC88Wl7JXUHYTCk1hq,2024-06-18,Honda,Accord,Local Used,2010,Automatic,Petrol,Red,Akwa Ibom State,192469 km,V4,"2,730,000"
839,https://www.cars45.com/jEY4wdZScSUWTHdpIkqSqwWOe5nKwmr,2024-06-18,Mercedes-Benz,C-Class,Local Used,2008,Automatic,Petrol,Black,Akwa Ibom State,131169 km,V6,"7,350,000"
840,https://www.cars45.com/jEY4wdZomabYTeJv6QcJnhjkZnTDBAE,2024-06-18,Toyota,Sienna,Foreign Used,2009,Automatic,Petrol,Silver,Lagos State,228415 km,V6,"7,770,000"
841,https://www.cars45.com/jEY4wdZHTGVCD7vhJBYQMjnKo32nTQB,2024-06-18,Nissan,Primera,Local Used,1999,Manual,Petrol,Green,Lagos State,385342 km,V4,"1,575,000"
842,https://www.cars45.com/jEY4wdZbsILBuAZuM74vUmFJO7BrzwV,2024-06-18,Lexus,GS,Foreign Used,2004,Automatic,Petrol,Black,Lagos State,187195 km,V8,"5,355,000"
843,https://www.cars45.com/jEY4wdZf7mbJ0lMJ2mfLtW60VvEkhpl,2024-06-18,Ford,Edge,Local Used,2008,Automatic,Petrol,Black,Lagos State,268761 km,V6,"3,727,500"
844,https://www.cars45.com/jEY4wdZvuGR10HvceGTNdNNpWqsjsvg,2024-06-18,Ford,Focus,Local Used,2013,CVT,Petrol,Blue,Rivers State,75162 km,V4,"2,992,500"
845,https://www.cars45.com/jEY4wdZHgDfU1DfKjKEZfuPGcj05sAc,2024-06-18,Honda,Pilot,Local Used,2006,Automatic,Petrol,Black,Lagos State,3730 km,V6,"4,680,000"
846,https://www.cars45.com/jEY4wdZvyFY4HWhb43slYE8TXRpEcVx,2024-06-18,Nissan,Altima,Local Used,2008,Automatic,Petrol,Blue,Lagos State,446987 km,V4,"3,465,000"
847,https://www.cars45.com/jEY4wdZz3dVNEdhlSLNPvh7DSjHjaIF,2024-06-18,Toyota,RAV4,Local Used,2010,Automatic,Petrol,Gold,Oyo State,94313 km,V6,"6,667,500"
848,https://www.cars45.com/jEY4wdZEp2TNILbud4epk8lzF8YlweS,2024-06-18,Ford,Edge,Nigerian Used,2007,Automatic,Petrol,Gray,Lagos State,103378 km,V6,"3,675,000"
849,https://www.cars45.com/jlCs49PuZnlukvFWbBqFMe6CtbJ1Y9,2024-06-18,Toyota,Tacoma,Foreign Used,2002,Automatic,Petrol,Gold,Abuja (FCT),527982 km,V6,"11,550,000"
850,https://www.cars45.com/jEY4wdZITEltRVRpPgFuX7gqwbBE3q1,2024-06-18,Ford,Explorer,Foreign Used,2007,Automatic,Petrol,Black,Lagos State,282342 km,V8,"11,812,500"
851,https://www.cars45.com/jEY4wdZqkwKf9hOlvv8b9hjUIpAXD05,2024-06-18,Toyota,Camry,Foreign Used,2012,Automatic,Petrol,Gray,Lagos State,216061 km,V4,"13,000,000"
852,https://www.cars45.com/jEY4wdZfvGOxRXRelTYEePezZb83Cbi,2024-06-18,Hyundai,Accent,Local Used,2014,Automatic,Petrol,Blue,Lagos State,209524 km,V4,"3,885,000"
853,https://www.cars45.com/jEY4wdZEpgd67Iol8mV7sT7mNLJjZSe,2024-06-18,Ford,Edge,Local Used,2007,Automatic,Petrol,Blue,Akwa Ibom State,104965 km,V6,"2,940,000"
854,https://www.cars45.com/jEY4wdZkSs2ysQ0ngTK97ddQJGfVh63,2024-06-18,Ford,Edge,Local Used,2013,Automatic,Petrol,Black,Oyo State,114014 km,V8,"5,040,000"
855,https://www.cars45.com/jEY4wdZE3Q9asfmAz4C0UqXvGoyQ8tE,2024-06-18,Kia,Rio,Local Used,2008,Manual,Petrol,Silver,Lagos State,97130 km,V4,"1,890,000"
856,https://www.cars45.com/jEY4wdZLMcLiuzQp3J4HDxOE3LKMkNC,2024-06-18,Volkswagen,Passat,Local Used,1995,Manual,Petrol,Red,Lagos State,0 km,V4,"2,625,000"
857,https://www.cars45.com/jEY4wdZBrphpVRS8HtT4LPbBKhrsgDw,2024-06-18,Nissan,Almera,Local Used,1998,Manual,Petrol,Silver,Delta State,0 km,V4,"1,575,000"
858,https://www.cars45.com/jEY4wdZDJiGHzd5PGyDwvogg1Y9iAFA,2024-06-18,Cadillac,SRX,Local Used,2010,Automatic,Petrol,White,Delta State,104768 km,V6,"8,925,000"
859,https://www.cars45.com/jEY4wdZfdwbO2rq399vWEFctWt5B4Df,2024-06-18,Toyota,RAV4,Foreign Used,2009,Automatic,Petrol,Silver,Lagos State,132739 km,V4,"13,000,000"
860,https://www.cars45.com/jEY4wdZcANQLz0SAZZMGtOaMC4MBVH3,2024-06-18,Opel,Zafira,Local Used,2005,Manual,Petrol,Blue,Lagos State,214231 km,V4,"2,940,000"
861,https://www.cars45.com/jEY4wdZBqr1JpUyyRWKzYC2xVfLYTfA,2024-06-18,Nissan,Pathfinder,Foreign Used,2015,Automatic,Petrol,Green,Lagos State,145353 km,V6,"15,600,000"
862,https://www.cars45.com/jEY4wdZRRmWqM78z7jLzmYxHX3s2Dam,2024-06-18,Hyundai,Accent,Local Used,2009,Automatic,Petrol,Blue,Lagos State,199160 km,V4,"2,625,000"
863,https://www.cars45.com/jEY4we00Nx3IY95oZ7MXUqhtzNoh0Vt,2024-06-18,Mercedes-Benz,GLE-Class,Foreign Used,2017,Automatic,Petrol,Gray,Abuja (FCT),58861 km,V8,"87,360,000"
864,https://www.cars45.com/jEY4wdZRSEx54YhFlOQxbTYgyExAgOl,2024-06-18,Toyota,HiAce,Local Used,2008,Automatic,Petrol,White,Akwa Ibom State,0 km,V4,"7,875,000"
865,https://www.cars45.com/jEY4we015gx59GEbfH2GXFFUAQZuSOD,2024-06-18,Toyota,Corolla,Local Used,2004,Automatic,Petrol,Gray,Abuja (FCT),334008 km,V4,"3,952,000"
866,https://www.cars45.com/jEY4wdZPlQXvw1grK9lB3mLwJ2TtWEw,2024-06-18,Ford,Edge,Local Used,2011,Automatic,Petrol,Burgandy,Abuja (FCT),101496 km,V6,"5,040,000"
867,https://www.cars45.com/jlCs49QAaqzRgYMh4JZlQUtZnTQxPR,2024-06-18,Kia,Cerato,Local Used,2011,Automatic,Petrol,Black,Lagos State,135559 km,V4,"3,412,500"
868,https://www.cars45.com/jEY4wdZOnOJ8zdhDXeIqbY7AagM3cdB,2024-06-18,Toyota,Sienna,Local Used,2002,Automatic,Petrol,Gold,Lagos State,128999 km,V6,"3,120,000"
869,https://www.cars45.com/jEY4wdZutnBmw5jBTdzhCVFWXSeDoPj,2024-06-18,Toyota,Matrix,Local Used,2004,Automatic,Petrol,Silver,Lagos State,160097 km,V4,"4,305,000"
870,https://www.cars45.com/jEY4wdZvmnc5RNpknH08GVkyXFQaj50,2024-06-18,Volkswagen,Beetle,Foreign Used,2019,Automatic,Petrol,Blue,Lagos State,161094 km,V4,"21,000,000"
871,https://www.cars45.com/jEY4wdZXcB3i68Y0b24jEVjykhgEJFF,2024-06-18,Nissan,Pathfinder,Local Used,2001,Manual,Petrol,Gray,Oyo State,236537 km,V6,"1,785,000"
872,https://www.cars45.com/jEY4wdZuvvfWLMSC7foJXHdhuyU9ObH,2024-06-18,Toyota,Land,Local Used,2008,Automatic,Petrol,Black,Lagos State,145085 km,V6,"8,400,000"
873,https://www.cars45.com/jEY4wdZnpBk0NosdpFuJkdzYyobPt7Z,2024-06-18,Toyota,Camry,Foreign Used,2014,Automatic,Hybrid,Black,Lagos State,464972 km,V4,"7,980,000"
874,https://www.cars45.com/jEY4wdZg3YUqztmvUbk7bZxCQXflHTF,2024-06-18,Audi,A4,Local Used,2013,Automatic,Petrol,Black,Kaduna State,98095 km,V4,"8,400,000"
875,https://www.cars45.com/jEY4wdZSSGG3mJggTwEERA6Dz4S6JR0,2024-06-18,Mercedes-Benz,GL-Class,Local Used,2007,Automatic,Petrol,Black,Oyo State,87961 km,V8,"3,150,000"
876,https://www.cars45.com/jEY4wdZI24MQMzVlivgKIZQkWrDufxn,2024-06-18,Volvo,XC90,Foreign Used,2009,AMT,Petrol,Burgandy,Lagos State,148889 km,V6,"6,615,000"
877,https://www.cars45.com/jEY4wdZnTkEhVZkrOLOy8NbPxJtAzel,2024-06-18,Lexus,GX,Local Used,2003,Automatic,Petrol,Black,Lagos State,249021 km,V8,"12,480,000"
878,https://www.cars45.com/jEY4wdZomNH9PfU8O4QoluqeOPA2l2D,2024-06-18,Lexus,GS,Local Used,2006,Automatic,Petrol,Gold,Abuja (FCT),220774 km,V6,"7,072,000"
879,https://www.cars45.com/jEY4wdZKY6nndMKN2GitTCcVKQNEcxp,2024-06-18,Honda,Civic,Local Used,2004,Automatic,Petrol,Silver,Lagos State,204497 km,V4,"2,184,000"
880,https://www.cars45.com/jEY4wdZjpAJOtbSshdeyU828PjyeEQC,2024-06-18,Changan,CS95,Local Used,2020,Automatic,Petrol,White,Abuja (FCT),24242 km,V4,"26,250,000"
881,https://www.cars45.com/jEY4wdZyTgjhjMbuGqI8KZla9qYpvVf,2024-06-18,Toyota,Corolla,Local Used,2006,Automatic,Petrol,Blue,Lagos State,249513 km,V4,"3,612,000"
882,https://www.cars45.com/jEY4wdZgkA50tCyqUGcgQlQw4UHh2lt,2024-06-18,Mercedes-Benz,GLK-Class,Local Used,2013,Automatic,Petrol,Black,Lagos State,251367 km,V6,"16,640,000"
883,https://www.cars45.com/jEY4wdZTSVTenWYuTVvaR36oLnyoHBm,2024-06-18,Mercedes-Benz,M,Foreign Used,2015,Automatic,Petrol,Gray,Lagos State,127289 km,V6,"28,080,000"
884,https://www.cars45.com/jEY4wdZmvcy1XuZoCbluoGaKz19s8CA,2024-06-18,Honda,Accord,Local Used,2009,Automatic,Petrol,Black,Ondo State,145757 km,V4,"4,888,000"
885,https://www.cars45.com/jEY4wdZj3EFTmhZvoLvv5NrLrHA2AnL,2024-06-18,Honda,Pilot,Local Used,2008,Automatic,Petrol,Black,Imo State,1995579 km,V6,"2,955,000"
886,https://www.cars45.com/jEY4wdZOWOQwYYHOTT180MDlsB58PgV,2024-06-18,Toyota,Corolla,Local Used,2009,Automatic,Petrol,Gray,Abuja (FCT),150177 km,V4,"6,240,000"
887,https://www.cars45.com/jEY4wdZWfZ295HyjXa1gzNdRSk74cFz,2024-06-18,Toyota,Camry,Local Used,2003,Automatic,Petrol,Red,Oyo State,394488 km,V4,"3,640,000"
888,https://www.cars45.com/jEY4wdZTtRgbXSUwysQ7dAccr6GFrQZ,2024-06-18,Toyota,Camry,Local Used,2002,Automatic,Petrol,Gold,Oyo State,271771 km,V4,"3,120,000"
889,https://www.cars45.com/jEY4wdZTzlNrsp9p5gngp9QIAdMDt7Y,2024-06-18,Infiniti,FX35,Local Used,2005,Automatic,Petrol,Black,Lagos State,198447 km,V6,"5,720,000"
890,https://www.cars45.com/jEY4wdZywVPQO7TrX86g8sehkI0otGn,2024-06-18,Lexus,RX,Nigerian Used,1999,Automatic,Petrol,Gold,Lagos State,138414 km,V6,"2,520,000"
891,https://www.cars45.com/jEY4wdZSA1jr53eVhdwEYHK0c9sfHPQ,2024-06-18,Toyota,Sienna,Local Used,2005,Automatic,Petrol,White,Rivers State,304981 km,V6,"3,150,000"
892,https://www.cars45.com/jEY4wdZU7mrKYSTooTpxubElF7FCiIt,2024-06-18,Volkswagen,Passat,Local Used,2017,Automatic,Petrol,Black,Lagos State,64005 km,V8,"9,450,000"
893,https://www.cars45.com/jEY4wdZEN0McaTGw7bNOCOgZW5MqMxD,2024-06-18,Hyundai,Accent,Local Used,2007,Manual,Petrol,Blue,Lagos State,121085 km,V4,"3,150,000"
894,https://www.cars45.com/jEY4wdZu9L85nstjrcKYoRgkGgwcUZ5,2024-06-18,Ford,Edge,Local Used,2010,Automatic,Petrol,Blue,Abuja (FCT),299829 km,V6,"5,720,000"
895,https://www.cars45.com/jEY4wdZHV4ve5IxaZzc6sf63WTWs0n7,2024-06-18,Lexus,RX,Nigerian Used,2014,Automatic,Petrol,Red,Edo State,125469 km,V6,"14,700,000"
896,https://www.cars45.com/jEY4wdZS5zpUlG7hgPT84q4cQNQr9Id,2024-06-18,Ford,F-150,Local Used,2006,Automatic,Petrol,Green,Abuja (FCT),0 km,V8,"8,400,000"
897,https://www.cars45.com/jEY4wdZHnRm5LGM5MwEDvZcPKbX8H8V,2024-06-18,Lexus,RX,Local Used,2005,Automatic,Petrol,Silver,Abuja (FCT),210512 km,V6,"8,632,000"
898,https://www.cars45.com/jEY4wdZdsOpju1JwmN9A6NJ4E2epqUr,2024-06-18,Toyota,Highlander,Local Used,2015,Automatic,Petrol,Black,Lagos State,138765 km,V6,"22,544,000"
899,https://www.cars45.com/jEY4wdZMzHY6iZm0Tm4FKHnXC7B8rsc,2024-06-18,Toyota,RAV4,Local Used,2009,Automatic,Petrol,Silver,Abuja (FCT),132056 km,V4,"11,440,000"
900,https://www.cars45.com/jEY4wdZTY1E0j4J0HlJ7QzPrZ8lKhkM,2024-06-18,Ford,Explorer,Local Used,2006,Automatic,Petrol,Black,Oyo State,301868 km,V8,"3,570,000"
901,https://www.cars45.com/jEY4wdZqc3aGea45EKyYttwFmnWBHCY,2024-06-18,Kia,Cerato,Local Used,2012,Automatic,Petrol,Black,Lagos State,82034 km,V4,"4,725,000"
902,https://www.cars45.com/jEY4wdZxpAjsQkFpNQyx38VElJfO0OD,2024-06-18,Toyota,Avalon,Foreign Used,2017,Automatic,Petrol,White,Akwa Ibom State,54252 km,V6,"27,040,000"
903,https://www.cars45.com/jEY4wdZr2iF0xdAh9EvP2Qjt1TN0wh8,2024-06-18,Lexus,ES,Foreign Used,2016,Automatic,Petrol,Red,Abuja (FCT),173198 km,V6,"21,000,000"
904,https://www.cars45.com/jEY4we00Kt7aQDhNaZnCpChlkRGhgfD,2024-06-18,Chevrolet,Avalanche,Foreign Used,2005,Automatic,Petrol,Black,Rivers State,207145 km,V8,"4,410,000"
905,https://www.cars45.com/jEY4wdZdgLuVqzFnnI0PcGmEYYWlNWg,2024-06-18,Honda,Accord,Local Used,2017,Automatic,Petrol,Gray,Lagos State,138274 km,V4,"10,290,000"
906,https://www.cars45.com/jEY4wdZpPzpkxsbHSoLj0QaHI6AnBSo,2024-06-18,Toyota,Tacoma,Foreign Used,2017,Automatic,Petrol,Gray,Lagos State,98330 km,V6,"39,520,000"
907,https://www.cars45.com/jEY4wdZgOZF0ZZS7ztRTvWGsvQQNqHJ,2024-06-18,Land,Rover,Local Used,2006,Automatic,Petrol,Gray,Lagos State,93587 km,V8,"7,350,000"
908,https://www.cars45.com/jEY4wdZeUDapdrNClRI9jROIWdofq4O,2024-06-18,Suzuki,XL-7,Local Used,2007,Automatic,Petrol,Black,Lagos State,207395 km,V8,"3,832,500"
909,https://www.cars45.com/jEY4wdZTvei7EWOEMILVU8JiIFddVJp,2024-06-18,Mercedes-Benz,E350,Foreign Used,2016,Automatic,Petrol,Gray,Lagos State,119113 km,V6,"19,950,000"
910,https://www.cars45.com/jEY4wdZJ5g8ycQWsAqRImh91hoTVlVm,2024-06-18,BMW,X5,Foreign Used,2011,Automatic,Petrol,Blue,Lagos State,247289 km,V6,"17,325,000"
911,https://www.cars45.com/jEY4wdZCgLzkkAaJ2khLWl5W9rx3Gb9,2024-06-18,Lincoln,Navigator,Local Used,2003,Automatic,Petrol,Black,Abuja (FCT),226253 km,V8,"6,090,000"
912,https://www.cars45.com/jEY4wdZjofh0RPDQsWLkMJViqyOLm6k,2024-06-18,Honda,Accord,Foreign Used,2014,Automatic,Petrol,Blue,Lagos State,136867 km,V4,"12,500,000"
913,https://www.cars45.com/jEY4wdZkbTjnDYvtG68UAAg957eePqn,2024-06-18,Toyota,Camry,Local Used,2009,Automatic,Petrol,Black,Lagos State,204199 km,V6,"5,250,000"
914,https://www.cars45.com/jEY4wdZk66iKUqr2W4VevnCmuYUJbwi,2024-06-18,Toyota,RAV4,Foreign Used,2012,Automatic,Petrol,Gray,Lagos State,102901 km,V6,"10,500,000"
915,https://www.cars45.com/jEY4wdZmvB3SECuVKrsdnuHwCtATRj6,2024-06-18,Hyundai,Elantra,Local Used,2012,Automatic,Petrol,Gray,Abuja (FCT),108879 km,V4,"7,280,000"
916,https://www.cars45.com/jEY4wdZy428HQesIHQnTOw3FtEmyG8V,2024-06-18,Toyota,Corolla,Local Used,2015,Automatic,Petrol,Silver,Oyo State,131442 km,V4,"8,925,000"
917,https://www.cars45.com/jEY4wdZEk3tPRfB4WtFqGrhijZRK8M7,2024-06-18,Land,Rover,Local Used,2014,Automatic,Petrol,Gray,Abuja (FCT),139344 km,V8,"26,250,000"
918,https://www.cars45.com/jEY4wdZI5E3iC7oihc8q9ddFgTCt3ON,2024-06-18,Toyota,Camry,Local Used,2006,Automatic,Petrol,Gray,Abuja (FCT),71493 km,V4,"3,870,000"
919,https://www.cars45.com/jEY4wdZcwOnwbzYChvh9PjV86L0fHhX,2024-06-18,Lexus,RX,Foreign Used,1999,Automatic,Petrol,White,Lagos State,137852 km,V6,"5,775,000"
920,https://www.cars45.com/jEY4wdZL0maPlyavFBrs4lCpupQzaqZ,2024-06-18,Toyota,Avalon,Local Used,2008,Automatic,Petrol,Black,Delta State,422427 km,V6,"3,360,000"
921,https://www.cars45.com/jEY4wdZIhGJlR0b6FhzCyfpLXEPpF8E,2024-06-18,Lexus,RX,Local Used,2003,Automatic,Petrol,Silver,Lagos State,196374 km,V6,"7,350,000"
922,https://www.cars45.com/jEY4wdZtCcK6ejpFnxBiBsYqK3SjWZP,2024-06-18,Lexus,RX,Foreign Used,2011,Automatic,Petrol,Black,Lagos State,167686 km,V6,"20,800,000"
923,https://www.cars45.com/jEY4wdZagAy1FRd1m0SRI2PSsr5ptHs,2024-06-18,Mercedes-Benz,C240,Local Used,2005,Automatic,Petrol,Silver,Abuja (FCT),202961 km,V4,"3,432,000"
924,https://www.cars45.com/jEY4wdZ9f6TzofliNlG2Z6o0NamixHz,2024-06-18,Ford,Edge,Local Used,2013,Automatic,Petrol,Black,Kaduna State,149040 km,V6,"5,250,000"
925,https://www.cars45.com/jEY4wdZn9fdu0HlntjMPKjYvGnpu8Nk,2024-06-18,Toyota,Camry,Local Used,2001,Automatic,Petrol,Blue,Abuja (FCT),516485 km,V4,"2,600,000"
926,https://www.cars45.com/jEY4wdZfvtjaskgW12JdtkOMLJla75E,2024-06-18,Volkswagen,Jetta,Local Used,2009,Automatic,Petrol,Gold,Lagos State,186881 km,V4,"2,415,000"
927,https://www.cars45.com/jEY4wdZJnr1aQYoz4ofJwk8FeCucQsi,2024-06-18,Toyota,Corolla,Local Used,2003,Automatic,Petrol,Gold,Abuja (FCT),319774 km,V4,"3,360,000"
928,https://www.cars45.com/jEY4wdZpRLiu0TM7sbQiPn3znFMaXt0,2024-06-18,Ford,Explorer,Local Used,2011,Automatic,Petrol,Black,Lagos State,53965 km,V6,"9,360,000"
929,https://www.cars45.com/jEY4wdZg0W7IQfAvQcjmSLrY9QOHUdw,2024-06-18,Nissan,Almera,Local Used,2015,Automatic,Petrol,Gray,Lagos State,161123 km,V4,"4,620,000"
930,https://www.cars45.com/jEY4wdZk3W1ub6GsNUS709MtXfnF1Ak,2024-06-18,MG,350,Local Used,2014,Automatic,Petrol,Black,Lagos State,67062 km,V4,"5,250,000"
931,https://www.cars45.com/jEY4we00iSWdA0mnkGelM4AZ4uhYOnk,2024-06-18,Lexus,RX,Local Used,2005,Automatic,Petrol,Blue,Lagos State,234416 km,V6,"7,140,000"
932,https://www.cars45.com/jEY4wdZtt5IwtRgqEkBDj6wMpOlEaKG,2024-06-18,Lexus,RX,Foreign Used,2010,Automatic,Petrol,Gray,Lagos State,126904 km,V6,"21,840,000"
